Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1999,1,28,4,2107,2045,2344,2320,WN,873,N81,97,95,88,24,22,ELP,HOU,677,4,5,0,NA,0,NA,NA,NA,NA,NA
1999,3,17,3,2204,2205,8,6,DL,755,N518DA,244,241,200,2,-1,ATL,PHX,1587,17,27,0,NA,0,NA,NA,NA,NA,NA
1999,12,7,2,1839,1830,2020,1947,US,6492,N918VJ,101,77,49,33,9,IAD,LGA,229,8,44,0,NA,0,NA,NA,NA,NA,NA
1999,4,6,2,1449,1450,1715,1733,AA,1499,N580AA,146,163,128,-18,-1,DCA,MIA,920,8,10,0,NA,0,NA,NA,NA,NA,NA
1999,8,12,4,1110,1110,1152,1155,WN,807,N656,102,105,88,-3,0,ELP,SAN,636,2,12,0,NA,0,NA,NA,NA,NA,NA
1999,7,20,2,1740,1739,1901,1843,US,2252,N518AU,81,64,53,18,1,ROC,DCA,296,6,22,0,NA,0,NA,NA,NA,NA,NA
1999,12,26,7,1715,1650,1824,1810,WN,1450,N341,69,80,60,14,25,MHT,BWI,377,2,7,0,NA,0,NA,NA,NA,NA,NA
1999,3,19,5,711,710,1004,1010,DL,1429,N649DL,293,300,270,-6,1,JFK,SLC,1989,6,17,0,NA,0,NA,NA,NA,NA,NA
1999,4,20,2,616,620,836,834,CO,1867,N27610,200,194,185,2,-4,IAD,IAH,1190,7,8,0,NA,0,NA,NA,NA,NA,NA
1999,2,26,5,952,948,1224,1159,HP,2592,N160AW,92,71,62,25,4,LGB,PHX,355,12,18,0,NA,0,NA,NA,NA,NA,NA
1999,7,4,7,NA,2036,NA,2302,AS,425,UNKNOW,NA,146,NA,NA,NA,LAX,SEA,954,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,12,20,1,802,810,856,856,US,525,N880US,54,46,35,0,-8,CAE,CLT,88,4,15,0,NA,0,NA,NA,NA,NA,NA
1999,5,27,4,1557,1600,1751,1747,NW,1417,N926RC,114,107,80,4,-3,RIC,DTW,456,15,19,0,NA,0,NA,NA,NA,NA,NA
1999,4,23,5,2124,1914,2346,2132,UA,953,N795UA,262,258,229,134,130,ORD,LAX,1745,3,30,0,NA,0,NA,NA,NA,NA,NA
1999,8,3,2,1334,1340,1413,1425,NW,356,N9348,39,45,24,-12,-6,LAN,DTW,74,5,10,0,NA,0,NA,NA,NA,NA,NA
1999,10,10,7,644,0,903,0,AA,1360,N504AA,139,145,121,-7,-1,MIA,DCA,920,2,16,0,NA,0,NA,NA,NA,NA,NA
1999,3,17,3,750,750,1056,1057,TW,500,N9402W,126,127,99,-1,0,STL,BWI,737,5,22,0,NA,0,NA,NA,NA,NA,NA
1999,9,12,7,2209,2125,2246,2209,US,1416,N411US,37,44,24,37,44,PHL,AVP,105,3,10,0,NA,0,NA,NA,NA,NA,NA
1999,11,30,2,1738,1740,1859,1907,TW,409,N901TW,141,147,112,-8,-2,DCA,STL,719,15,14,0,NA,0,NA,NA,NA,NA,NA
1999,2,18,4,1724,1725,1958,2000,DL,2496,N308DL,154,155,135,-2,-1,MCO,BDL,1050,6,13,0,NA,0,NA,NA,NA,NA,NA
1999,3,5,5,1540,1515,1646,1600,DL,876,N528DA,126,105,108,46,25,ATL,ORD,606,4,14,0,NA,0,NA,NA,NA,NA,NA
1999,2,1,1,841,830,959,1003,DL,175,N991DL,138,153,120,-4,11,ATL,DFW,732,5,13,0,NA,0,NA,NA,NA,NA,NA
1999,3,15,1,1105,1055,1115,1118,US,1625,N588US,70,83,54,-3,10,CLT,BNA,329,3,13,0,NA,0,NA,NA,NA,NA,NA
1999,10,7,4,2115,2110,2214,2215,WN,917,N642,59,65,40,-1,5,LAS,LAX,236,6,13,0,NA,0,NA,NA,NA,NA,NA
1999,3,24,3,2113,2115,2355,2354,UA,728,N301UA,102,99,73,1,-2,ORD,MDT,594,4,25,0,NA,0,NA,NA,NA,NA,NA
1999,8,24,2,1202,1100,1435,1338,AS,571,N973AS,153,158,135,57,62,SAN,SEA,1050,3,15,0,NA,0,NA,NA,NA,NA,NA
1999,2,7,7,1904,1907,1952,1959,AA,2241,N278AA,108,112,79,-7,-3,DFW,ELP,551,3,26,0,NA,0,NA,NA,NA,NA,NA
1999,2,21,7,755,800,955,1020,DL,2406,N237WA,120,140,106,-25,-5,IND,MCO,828,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,8,1,7,1757,1745,1807,1755,WN,398,N720,70,70,60,12,12,SDF,STL,254,3,7,0,NA,0,NA,NA,NA,NA,NA
1999,3,19,5,2205,2130,8,2335,WN,252,N62,63,65,51,33,35,LAX,PHX,370,2,10,0,NA,0,NA,NA,NA,NA,NA
1999,2,25,4,1719,1710,1815,1810,WN,1458,N85,56,60,41,5,9,MCI,STL,237,4,11,0,NA,0,NA,NA,NA,NA,NA
1999,2,28,7,749,750,843,847,US,544,N934VJ,54,57,44,-4,-1,ELM,PIT,208,5,5,0,NA,0,NA,NA,NA,NA,NA
1999,5,31,1,1708,1720,1749,1804,DL,1889,N967DL,41,44,25,-15,-12,MEM,LIT,129,5,11,0,NA,0,NA,NA,NA,NA,NA
1999,7,23,5,720,720,839,833,CO,1828,N10323,79,73,64,6,0,MFE,IAH,316,5,10,0,NA,0,NA,NA,NA,NA,NA
1999,2,1,1,625,625,733,728,US,1672,N966VJ,68,63,57,5,0,LEX,PIT,289,7,4,0,NA,0,NA,NA,NA,NA,NA
1999,11,19,5,2237,2200,2332,2254,US,766,N584US,55,54,36,38,37,PIT,AVP,243,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,7,4,7,2004,1959,2106,2117,AA,1581,N2DDAA,122,138,102,-11,5,ATL,DFW,732,9,11,0,NA,0,NA,NA,NA,NA,NA
1999,10,23,6,1235,1240,1445,1453,DL,1963,N914DE,130,133,114,-8,-5,CVG,RSW,879,4,12,0,NA,0,NA,NA,NA,NA,NA
1999,11,9,2,1826,1828,2037,2049,TW,118,N917TW,71,81,57,-12,-2,STL,CMH,410,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,3,10,3,1547,1539,1646,1638,US,958,N913VJ,59,59,45,8,8,PHL,SYR,228,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,30,3,915,0,1136,0,UA,1543,N444UA,261,249,227,12,0,ORD,SNA,1726,19,15,0,NA,0,NA,NA,NA,NA,NA
1999,3,6,6,1151,1145,1229,1230,WN,639,N646,38,45,28,-1,6,HOU,AUS,148,3,7,0,NA,0,NA,NA,NA,NA,NA
1999,8,10,2,2132,2135,541,538,CO,144,N21108,309,303,274,3,-3,LAX,EWR,2454,7,28,0,NA,0,NA,NA,NA,NA,NA
1999,8,26,4,1757,1800,1910,1913,TW,697,N415EA,133,133,109,-3,-3,JAX,STL,753,13,11,0,NA,0,NA,NA,NA,NA,NA
1999,3,4,4,556,0,707,0,UA,2465,N388UA,71,73,54,-6,-4,MFR,SFO,329,4,13,0,NA,0,NA,NA,NA,NA,NA
1999,9,21,2,557,600,820,815,DL,1911,N957DL,143,135,122,5,-3,PVD,CVG,722,5,16,0,NA,0,NA,NA,NA,NA,NA
1999,2,10,3,1216,1218,1424,1430,HP,2684,N907AW,68,72,49,-6,-2,SAN,PHX,304,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,1,29,5,1935,1914,2220,2132,UA,629,N7266U,165,138,138,48,21,ORD,DFW,802,7,20,0,NA,0,NA,NA,NA,NA,NA
1999,6,15,2,1650,1650,1720,1720,WN,1407,N739,90,90,77,0,0,DTW,BNA,457,5,8,0,NA,0,NA,NA,NA,NA,NA
1999,8,13,5,1030,1002,1306,1237,AS,701,N764AS,156,155,131,29,28,PHX,PDX,1009,5,20,0,NA,0,NA,NA,NA,NA,NA
1999,8,9,1,1518,1520,1626,1624,AA,2011,N578AA,68,64,43,2,-2,IAH,DFW,224,10,15,0,NA,0,NA,NA,NA,NA,NA
1999,10,15,5,1955,1935,2050,2036,HP,615,N808AW,235,241,194,14,20,ATL,PHX,1587,18,23,0,NA,0,NA,NA,NA,NA,NA
1999,4,22,4,1549,1525,1758,1752,AA,1753,N475AA,189,207,169,6,24,DCA,DFW,1192,9,11,0,NA,0,NA,NA,NA,NA,NA
1999,3,9,2,1133,1133,1201,1200,HP,2027,N635AW,88,87,65,1,0,PHX,LAX,370,7,16,0,NA,0,NA,NA,NA,NA,NA
1999,4,5,1,829,825,1019,1012,US,365,N808US,110,107,98,7,4,ROC,CLT,573,5,7,0,NA,0,NA,NA,NA,NA,NA
1999,2,13,6,717,720,1110,1132,NW,844,N520US,173,192,152,-22,-3,MSP,MCO,1310,6,15,0,NA,0,NA,NA,NA,NA,NA
1999,1,26,2,655,655,835,827,AS,475,N951AS,100,92,78,8,0,OAK,PDX,543,5,17,0,NA,0,NA,NA,NA,NA,NA
1999,4,19,1,1906,1910,2138,2143,UA,1897,N945UA,152,153,122,-5,-4,ORD,IAH,925,4,26,0,NA,0,NA,NA,NA,NA,NA
1999,4,20,2,906,905,1037,1037,DL,1250,N615DL,91,92,72,0,1,SRQ,ATL,445,6,13,0,NA,0,NA,NA,NA,NA,NA
1999,10,7,4,1001,1000,1144,1155,US,2677,N270AU,103,115,89,-11,1,BWI,JAX,663,5,9,0,NA,0,NA,NA,NA,NA,NA
1999,5,12,3,828,830,1006,1035,DL,1009,N948WP,218,245,199,-29,-2,DTW,SLC,1481,10,9,0,NA,0,NA,NA,NA,NA,NA
1999,2,2,2,1742,1742,1950,1957,HP,2092,N803AW,68,75,49,-7,0,SAN,PHX,304,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,1,19,2,621,625,746,749,NW,854,N956N,85,84,69,-3,-4,VPS,MEM,369,5,11,0,NA,0,NA,NA,NA,NA,NA
1999,5,21,5,1949,1945,2244,2253,DL,247,N992DL,175,188,151,-9,4,BOS,PBI,1197,6,18,0,NA,0,NA,NA,NA,NA,NA
1999,12,23,4,1801,1807,1919,1945,AA,1314,N207AA,78,98,66,-26,-6,MFE,DFW,468,5,7,0,NA,0,NA,NA,NA,NA,NA
1999,11,24,3,2213,2215,2303,2308,US,2262,N800US,50,53,36,-5,-2,CLT,SAV,213,5,9,0,NA,0,NA,NA,NA,NA,NA
1999,1,5,2,1639,1620,1914,1845,DL,2403,N325DL,155,145,127,29,19,MCO,IND,828,16,12,0,NA,0,NA,NA,NA,NA,NA
1999,10,29,5,1115,1115,1150,1150,WN,1257,N329,95,95,72,0,0,SLC,PHX,507,6,17,0,NA,0,NA,NA,NA,NA,NA
1999,4,23,5,1746,1730,1913,1906,TW,167,N923TW,147,156,130,7,16,MCO,STL,880,6,11,0,NA,0,NA,NA,NA,NA,NA
1999,3,22,1,1005,1005,1155,1210,WN,1074,N83,110,125,98,-15,0,SDF,TPA,727,4,8,0,NA,0,NA,NA,NA,NA,NA
1999,3,9,2,1518,1520,1827,1817,AA,159,N642AA,369,357,342,10,-2,EWR,LAX,2454,13,14,0,NA,0,NA,NA,NA,NA,NA
1999,2,3,3,NA,1315,NA,1621,TW,904,UNKNOW,NA,126,NA,NA,NA,ORD,JFK,740,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,11,8,1,1627,1630,1812,1753,TW,492,N915TW,105,83,73,19,-3,TUL,STL,351,4,28,0,NA,0,NA,NA,NA,NA,NA
1999,2,16,2,2031,2010,27,30,AA,778,N290AA,176,200,150,-3,21,DFW,LGA,1389,7,19,0,NA,0,NA,NA,NA,NA,NA
1999,3,4,4,1540,1540,1728,1726,NW,578,N924RW,108,106,82,2,0,STL,MSP,449,17,9,0,NA,0,NA,NA,NA,NA,NA
1999,5,2,7,948,950,1056,1106,US,1620,N859US,68,76,54,-10,-2,PHL,PWM,365,3,11,0,NA,0,NA,NA,NA,NA,NA
1999,7,3,6,2203,2230,2211,2230,DL,333,N966DL,68,60,42,-19,-27,ELP,TUS,269,12,14,0,NA,0,NA,NA,NA,NA,NA
1999,5,12,3,1822,1755,2108,2045,WN,1770,N355,106,110,88,23,27,SEA,SLC,689,4,14,0,NA,0,NA,NA,NA,NA,NA
1999,4,22,4,711,715,930,931,NW,1284,N362NW,79,76,60,-1,-4,MSP,GRR,408,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,4,16,5,705,705,822,820,US,1804,N225US,77,75,61,2,0,BUF,BOS,396,11,5,0,NA,0,NA,NA,NA,NA,NA
1999,1,28,4,629,633,751,800,US,565,N371US,82,87,62,-9,-4,RDU,LGA,431,6,14,0,NA,0,NA,NA,NA,NA,NA
1999,2,10,3,1408,1410,1540,1546,TW,210,N921L,92,96,75,-6,-2,STL,MSP,449,5,12,0,NA,0,NA,NA,NA,NA,NA
1999,9,16,4,1033,1018,1320,1307,HP,2845,N635AW,167,169,146,13,15,PHX,SEA,1107,5,16,0,NA,0,NA,NA,NA,NA,NA
1999,8,19,4,1508,1500,1647,1615,US,2651,N274US,99,75,54,32,8,CLE,BWI,314,3,42,0,NA,0,NA,NA,NA,NA,NA
1999,10,13,3,1750,1620,20,2245,DL,466,N492DA,210,205,175,95,90,PHX,ATL,1587,10,25,0,NA,0,NA,NA,NA,NA,NA
1999,2,21,7,1710,1710,1820,1828,AA,1122,N2BNAA,70,78,53,-8,0,DFW,ICT,328,4,13,0,NA,0,NA,NA,NA,NA,NA
1999,3,7,7,1854,0,2110,0,UA,1229,N415UA,256,231,226,19,-6,BWI,DEN,1491,7,23,0,NA,0,NA,NA,NA,NA,NA
1999,9,19,7,756,755,927,924,UA,543,N571UA,151,149,123,3,1,DEN,PDX,992,3,25,0,NA,0,NA,NA,NA,NA,NA
1999,4,9,5,1510,1420,1607,1520,WN,205,N336,117,120,107,47,50,BWI,BHM,682,2,8,0,NA,0,NA,NA,NA,NA,NA
1999,10,11,1,1654,1700,1747,1747,NW,226,N302NB,53,47,32,0,-6,GRR,DTW,120,9,12,0,NA,0,NA,NA,NA,NA,NA
1999,7,1,4,1350,1326,1551,1535,US,2695,N256AU,121,129,108,16,24,BWI,MCO,787,2,11,0,NA,0,NA,NA,NA,NA,NA
1999,7,2,5,1907,1838,2201,2130,TW,542,N997Z,114,112,77,31,29,STL,CLT,575,10,27,0,NA,0,NA,NA,NA,NA,NA
1999,4,19,1,1712,1715,1822,1838,NW,1775,N295US,70,83,55,-16,-3,IND,MEM,381,5,10,0,NA,0,NA,NA,NA,NA,NA
1999,7,17,6,1313,1315,1459,1527,UA,249,N819UA,286,312,270,-28,-2,IAD,SAN,2253,3,13,0,NA,0,NA,NA,NA,NA,NA
1999,11,15,1,2137,2115,2222,2159,NW,1746,N787NC,45,44,22,23,22,DTW,LAN,74,5,18,0,NA,0,NA,NA,NA,NA,NA
1999,11,8,1,1325,1255,1440,1415,WN,466,N347,75,80,62,25,30,SFO,SAN,447,3,10,0,NA,0,NA,NA,NA,NA,NA
1999,3,5,5,2135,0,2321,0,UA,1745,N811UA,226,227,205,-1,0,IAD,DEN,1452,5,16,0,NA,0,NA,NA,NA,NA,NA
1999,11,21,7,1349,1345,1446,1450,DL,1296,N668DN,57,65,38,-4,4,SAV,ATL,215,8,11,0,NA,0,NA,NA,NA,NA,NA
1999,9,11,6,705,705,840,905,WN,245,N708,155,180,140,-25,0,MCO,MCI,1072,6,9,0,NA,0,NA,NA,NA,NA,NA
1999,7,1,4,2131,2000,2240,2105,WN,1202,N398,69,65,52,95,91,BWI,PVD,328,5,12,0,NA,0,NA,NA,NA,NA,NA
1999,10,16,6,1507,1500,1740,1745,DL,2325,N237WA,153,165,142,-5,7,SYR,MCO,1053,4,7,0,NA,0,NA,NA,NA,NA,NA
1999,12,7,2,702,705,1003,1005,DL,1090,N381DL,121,120,102,-2,-3,OKC,CVG,756,6,13,0,NA,0,NA,NA,NA,NA,NA
1999,2,28,7,2031,2035,2142,2155,NW,1299,N293US,131,140,98,-13,-4,MSP,COS,725,4,29,0,NA,0,NA,NA,NA,NA,NA
1999,6,29,2,733,730,920,859,CO,1700,N14320,107,89,66,21,3,CLE,LGA,418,4,37,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,811,815,943,958,US,238,N237US,92,103,66,-15,-4,BOS,IAD,413,6,20,0,NA,0,NA,NA,NA,NA,NA
1999,3,6,6,1109,0,1145,0,AA,1140,N593AA,36,27,23,8,-1,RIC,ORF,75,4,9,0,NA,0,NA,NA,NA,NA,NA
1999,3,21,7,1707,1610,1815,1720,US,2605,N241US,68,70,53,55,57,CLE,BWI,314,5,10,0,NA,0,NA,NA,NA,NA,NA
1999,4,4,7,1000,920,1107,1016,NW,1865,N958N,127,116,98,51,40,DTW,BHM,625,6,23,0,NA,0,NA,NA,NA,NA,NA
1999,10,17,7,NA,2215,NA,2251,US,1183,UNKNOW,NA,36,NA,NA,NA,CLT,CAE,88,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,7,28,3,2029,2033,2218,2217,AS,304,N953AS,109,104,94,1,-4,PDX,SFO,550,4,11,0,NA,0,NA,NA,NA,NA,NA
1999,9,9,4,1947,1715,2221,1940,US,2734,N280AU,154,145,131,161,152,FLL,IAD,901,10,13,0,NA,0,NA,NA,NA,NA,NA
1999,10,27,3,620,624,1154,1157,AA,2218,N274AA,214,213,181,-3,-4,OAK,DFW,1456,13,20,0,NA,0,NA,NA,NA,NA,NA
1999,7,17,6,1539,1454,2106,2039,AS,102,N968AS,267,285,246,27,45,ANC,SFO,2018,8,13,0,NA,0,NA,NA,NA,NA,NA
1999,10,30,6,1313,1315,1451,1456,AS,330,N774AS,98,101,89,-5,-2,PDX,OAK,543,2,7,0,NA,0,NA,NA,NA,NA,NA
1999,10,22,5,1440,1440,1704,1700,WN,1534,N615,84,80,58,4,0,STL,CMH,410,2,24,0,NA,0,NA,NA,NA,NA,NA
1999,8,7,6,1924,1930,2049,2117,NW,731,N760NW,145,167,129,-28,-6,ATL,MSP,906,7,9,0,NA,0,NA,NA,NA,NA,NA
1999,5,12,3,1522,1525,1712,1716,US,538,N778AU,110,111,90,-4,-3,CLT,BDL,644,4,16,0,NA,0,NA,NA,NA,NA,NA
1999,12,4,6,1531,1530,1728,1743,DL,436,N113DA,117,133,97,-15,1,ATL,LGA,761,6,14,0,NA,0,NA,NA,NA,NA,NA
1999,10,21,4,1723,1725,1844,1852,AA,1801,N2BDAA,81,87,61,-8,-2,ORD,BNA,409,6,14,0,NA,0,NA,NA,NA,NA,NA
1999,8,12,4,1140,1140,1237,1240,WN,848,N630,57,60,49,-3,0,MSY,HOU,303,4,4,0,NA,0,NA,NA,NA,NA,NA
1999,6,2,3,659,700,1517,1507,UA,934,N1828U,318,307,289,10,-1,HNL,LAX,2556,15,14,0,NA,0,NA,NA,NA,NA,NA
1999,4,16,5,2137,2100,2311,2231,US,467,N562AU,94,91,78,40,37,CLT,MCO,468,4,12,0,NA,0,NA,NA,NA,NA,NA
1999,12,17,5,1215,1200,1900,1844,CO,1924,N18243,285,284,262,16,15,PHX,EWR,2133,10,13,0,NA,0,NA,NA,NA,NA,NA
1999,1,1,5,1504,1445,1719,1702,US,2695,N273AU,135,137,116,17,19,BWI,MCO,787,11,8,0,NA,0,NA,NA,NA,NA,NA
1999,5,12,3,1943,1940,2052,2039,DL,323,N694DA,69,59,35,13,3,ATL,SAV,215,6,28,0,NA,0,NA,NA,NA,NA,NA
1999,7,13,2,1505,1505,1603,1610,WN,1200,N663,58,65,49,-7,0,ONT,PHX,325,4,5,0,NA,0,NA,NA,NA,NA,NA
1999,8,5,4,1114,1115,1303,1315,NW,798,N912RW,109,120,89,-12,-1,ATL,DTW,594,6,14,0,NA,0,NA,NA,NA,NA,NA
1999,2,18,4,1650,1655,1822,1825,DL,1684,N482DA,92,90,66,-3,-5,SLC,COS,410,5,21,0,NA,0,NA,NA,NA,NA,NA
1999,8,2,1,1012,1000,1203,1155,WN,95,N679,51,55,43,8,12,ABQ,LBB,289,3,5,0,NA,0,NA,NA,NA,NA,NA
1999,4,30,5,1821,1750,1921,1855,DL,621,N918DL,120,125,97,26,31,ATL,MCI,692,6,17,0,NA,0,NA,NA,NA,NA,NA
1999,9,21,2,2255,2233,625,610,HP,2688,N639AW,270,277,249,15,22,PHX,EWR,2133,6,15,0,NA,0,NA,NA,NA,NA,NA
1999,3,17,3,1823,1650,2225,2059,DL,1172,N947WP,182,189,164,86,93,SLC,ORD,1249,6,12,0,NA,0,NA,NA,NA,NA,NA
1999,4,11,7,1514,1440,1641,1603,CO,1486,N18563,87,83,63,38,34,CLE,PHL,363,4,20,0,NA,0,NA,NA,NA,NA,NA
1999,3,24,3,1641,1645,2052,2106,UA,1258,N329UA,131,141,114,-14,-4,DEN,IND,977,7,10,0,NA,0,NA,NA,NA,NA,NA
1999,2,4,4,636,640,904,910,DL,1587,N312WA,88,90,72,-6,-4,PSC,SLC,521,8,8,0,NA,0,NA,NA,NA,NA,NA
1999,2,4,4,1235,1235,1320,1325,WN,340,N613,45,50,37,-5,0,IAH,DAL,217,2,6,0,NA,0,NA,NA,NA,NA,NA
1999,11,14,7,706,655,832,758,NW,948,N763NC,86,63,35,34,11,BHM,MEM,211,4,47,0,NA,0,NA,NA,NA,NA,NA
1999,12,26,7,826,825,1022,1015,US,1642,N449US,116,110,92,7,1,ROC,CLT,573,5,19,0,NA,0,NA,NA,NA,NA,NA
1999,8,8,7,2024,2024,2244,2252,CO,450,N37615,140,148,126,-8,0,IAH,MKE,984,4,10,0,NA,0,NA,NA,NA,NA,NA
1999,3,22,1,2031,1918,2202,2100,HP,668,N183AW,91,102,78,62,73,COS,PHX,551,4,9,0,NA,0,NA,NA,NA,NA,NA
1999,6,11,5,1338,1340,1423,1423,US,1531,N233US,45,43,30,0,-2,CAE,CLT,88,7,8,0,NA,0,NA,NA,NA,NA,NA
1999,7,24,6,950,925,1204,1142,NW,957,N332NW,254,257,239,22,25,MEM,SFO,1807,4,11,0,NA,0,NA,NA,NA,NA,NA
1999,3,24,3,2240,2235,2348,2359,NW,715,N503US,188,204,166,-11,5,MSP,LAS,1300,11,11,0,NA,0,NA,NA,NA,NA,NA
1999,8,29,7,1014,1010,959,1000,DL,2248,N221DL,45,50,29,-1,4,ATL,HSV,151,3,13,0,NA,0,NA,NA,NA,NA,NA
1999,10,15,5,2039,2039,2114,2124,AA,1683,N516AA,95,105,76,-10,0,DFW,ELP,551,2,17,0,NA,0,NA,NA,NA,NA,NA
1999,8,17,2,2045,2055,2201,2218,NW,546,N9340,76,83,57,-17,-10,DTW,ABE,424,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,7,31,6,NA,1715,NA,1944,NW,463,N767NC,NA,149,NA,NA,NA,JAX,DTW,814,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,9,6,1,727,730,828,834,UA,389,N304UA,121,124,107,-6,-3,SAT,DEN,794,6,8,0,NA,0,NA,NA,NA,NA,NA
1999,9,30,4,1047,1048,1225,1219,AA,1837,N643AA,218,211,182,6,-1,DFW,RNO,1345,6,30,0,NA,0,NA,NA,NA,NA,NA
1999,12,5,7,1630,1550,1727,1614,CO,371,N16815,117,84,63,73,40,CLE,ORD,316,10,44,0,NA,0,NA,NA,NA,NA,NA
1999,4,20,2,2105,2105,2304,2310,UA,442,N567UA,59,65,42,-6,0,ORD,DTW,235,5,12,0,NA,0,NA,NA,NA,NA,NA
1999,3,2,2,1646,1640,1847,1835,DL,2148,N976DL,121,115,97,12,6,MIA,ATL,595,8,16,0,NA,0,NA,NA,NA,NA,NA
1999,8,22,7,805,808,946,1005,US,125,N700UW,221,237,203,-19,-3,PHL,DEN,1557,8,10,0,NA,0,NA,NA,NA,NA,NA
1999,1,23,6,46,46,253,256,HP,2444,N802AW,67,70,50,-3,0,LAS,TUS,365,5,12,0,NA,0,NA,NA,NA,NA,NA
1999,6,9,3,1943,1944,2038,2033,HP,2637,N189AW,115,109,94,5,-1,DEN,PHX,602,6,15,0,NA,0,NA,NA,NA,NA,NA
1999,2,9,2,1720,1725,1924,1941,DL,2081,N2810W,64,76,45,-17,-5,ORD,CVG,264,5,14,0,NA,0,NA,NA,NA,NA,NA
1999,2,2,2,1136,1140,1334,1346,UA,2119,N933UA,118,126,97,-12,-4,SEA,SFO,679,3,18,0,NA,0,NA,NA,NA,NA,NA
1999,12,7,2,1939,1945,2138,2159,NW,1871,N8933E,119,134,88,-21,-6,JFK,DTW,508,9,22,0,NA,0,NA,NA,NA,NA,NA
1999,2,2,2,1423,1345,1553,1521,US,1171,N931VJ,90,96,73,32,38,PHL,CMH,405,4,13,0,NA,0,NA,NA,NA,NA,NA
1999,5,6,4,1558,1511,1732,1659,UA,1197,N668UA,214,228,193,33,47,MCO,DEN,1545,4,17,0,NA,0,NA,NA,NA,NA,NA
1999,9,29,3,744,745,837,841,US,305,N921VJ,53,56,40,-4,-1,PIT,ITH,239,6,7,0,NA,0,NA,NA,NA,NA,NA
1999,10,6,3,2314,2315,8,13,AS,102,N974AS,54,58,43,-5,-1,FAI,ANC,261,3,8,0,NA,0,NA,NA,NA,NA,NA
1999,8,7,6,1803,1810,2042,2056,AA,785,N536AA,219,226,184,-14,-7,LGA,DFW,1389,9,26,0,NA,0,NA,NA,NA,NA,NA
1999,8,20,5,1250,1205,1528,1450,WN,1748,N324,98,105,83,38,45,LAX,SLC,590,2,13,0,NA,0,NA,NA,NA,NA,NA
1999,11,10,3,820,755,1035,1035,WN,103,N726,255,280,235,0,25,BNA,LAX,1797,5,15,0,NA,0,NA,NA,NA,NA,NA
1999,7,18,7,741,745,1006,1020,US,2702,N255AU,145,155,128,-14,-4,MIA,BWI,946,6,11,0,NA,0,NA,NA,NA,NA,NA
1999,2,3,3,2143,2145,2353,2357,UA,977,N526UA,130,132,112,-4,-2,IAD,MCO,758,7,11,0,NA,0,NA,NA,NA,NA,NA
1999,6,26,6,1439,1440,1545,1546,NW,505,N322US,66,66,41,-1,-1,MSP,OMA,282,3,22,0,NA,0,NA,NA,NA,NA,NA
1999,6,24,4,2123,2107,2330,2318,US,2998,N278AU,127,131,112,12,16,BWI,MCO,787,5,10,0,NA,0,NA,NA,NA,NA,NA
1999,6,30,3,1715,0,2014,0,UA,1266,N7281U,119,134,101,20,35,DEN,IND,977,6,12,0,NA,0,NA,NA,NA,NA,NA
1999,7,30,5,1336,1325,1648,1622,UA,1032,N7274U,132,117,97,26,11,ORD,ORF,717,5,30,0,NA,0,NA,NA,NA,NA,NA
1999,9,15,3,1229,0,1349,0,UA,2506,N399UA,80,84,60,-5,-1,LAX,SMF,373,4,16,0,NA,0,NA,NA,NA,NA,NA
1999,12,24,5,1958,2000,2104,2059,HP,736,N174AW,66,59,50,5,-2,SNA,LAS,226,4,12,0,NA,0,NA,NA,NA,NA,NA
1999,12,29,3,1808,1740,2012,1945,WN,1075,N695,64,65,52,27,28,SAN,TUS,367,2,10,0,NA,0,NA,NA,NA,NA,NA
1999,5,26,3,1015,1015,1151,1150,DL,1552,N949DL,156,155,136,1,0,ATL,MSP,906,7,13,0,NA,0,NA,NA,NA,NA,NA
1999,9,15,3,NA,930,NA,1130,UA,1819,UNKNOW,NA,120,NA,NA,NA,IAD,MCO,758,0,0,1,NA,0,NA,NA,NA,NA,NA
1999,12,1,3,1153,1155,1405,1415,UA,1707,N7277U,132,140,110,-10,-2,ORD,DFW,802,3,19,0,NA,0,NA,NA,NA,NA,NA
1999,12,1,3,2219,2225,2332,2332,US,874,N589US,73,67,50,0,-6,PIT,PHL,267,8,15,0,NA,0,NA,NA,NA,NA,NA
